A,15NC,DRAGONFLY,36.239722,-76.973889,49,18000,18000,1800,0
A,15XA,HAUPTRIEF AERO,30.403847,-98.579861,1753,0,0,1900,0
A,16FL,J-22 RANCH,30.725631,-87.200764,200,18000,18000,2800,0
A,16KS,HARMONY VALLEY,37.223439,-95.598158,780,0,0,2100,0
A,16NY,PAPP AIRPARK,43.251947,-73.563194,206,0,0,1800,0
A,16TA,SEVEN SPRINGS,30.919622,-103.783275,3469,0,0,6200,0
A,16TT,16 L RANCH,31.093611,-96.043750,390,0,0,1500,0
A,16TX,HAMLIN,32.849675,-100.136650,1753,18000,18000,3200,0
A,17AR,BREDLOW FARM,34.533428,-92.100144,233,18000,18000,2200,0
A,17FA,COTTON STRIP,26.713400,-81.535356,18,18000,18000,6000,0
A,17FD,MORNINGWOOD,29.431189,-81.520028,40,0,0,4000,0
A,17FL,JUMBOLAIR,29.278131,-82.121386,100,18000,18000,7300,0
A,17LS,YANKEE FLD,30.607931,-91.975278,32,0,0,3300,0
A,17NK,RE-DUN,42.456944,-76.950833,1351,18000,18000,2800,0
A,17XS,QUAHADI RANCH,32.177764,-98.435050,1422,18000,18000,6200,0
A,18AA,18 MEADOWS AERODROME,59.365047,-135.804906,89,0,0,1600,0
A,18AR,BUCK MOUNTAIN,36.344167,-93.831667,1450,18000,18000,1500,0
A,18AZ,SKY RANCH AT CAREFRE,33.818614,-111.898131,2569,18000,18000,4000,0
A,18FD,SKYPARK ESTATES OWNE,30.854075,-86.667178,250,18000,18000,3000,0
A,18IN,HERITAGE FARM FLD,41.381922,-86.431797,771,0,0,1000,0
A,18KS,CHEROKEE STRIP,37.372272,-97.108258,1277,0,0,2500,0
A,18MO,GIMLIN,36.963556,-93.172153,1376,0,0,3000,0
A,18MS,JOHNS LANDING,32.453333,-90.363889,222,0,0,2600,0
A,18NV,EMPIRE,40.578556,-119.351444,3990,18000,18000,3700,0
A,18OI,BOGGY BOTTOMS,41.419742,-82.971303,580,0,0,2400,0
A,18SC,AMERICAN DREAM SKYRA,34.097769,-81.891542,450,0,0,3400,0
A,18TE,ALERT FLD,32.585197,-95.063914,390,0,0,5000,0
A,19MN,GRESETH,45.174764,-93.765092,970,0,0,1500,0
A,19MO,PRITCHETT FLD,37.806139,-91.814183,1101,0,0,2800,0
A,19MT,N BAR RANCH,46.838069,-108.936833,4446,18000,18000,6000,0
A,19TS,SILVERHORN RANCH,27.929578,-98.533769,691,0,0,3600,0
A,1AA0,DALLAS BAY,35.188106,-85.176578,704,18000,18000,3000,0
A,1AR4,MCALISTER,36.162222,-93.607222,1300,18000,18000,1800,0
A,1AR5,CHEROKEE STRIP,36.299444,-94.584722,1194,18000,18000,2500,0
A,1CO5,MELON,38.015286,-103.699117,4260,18000,18000,3700,0
A,1CO8,EVERITT,39.527564,-104.656536,6295,0,0,2200,0
A,1FD2,CLEARWATER MARRIOTT,27.952750,-82.828306,1,0,0,2000,0
A,1GA0,EAGLE NECK,31.641036,-81.328333,10,18000,18000,3500,0
A,1GA6,GRAND OAK PLANTATION,31.725253,-84.310881,296,0,0,4600,0
A,1IL4,FLIGHT PARK INC,38.419181,-90.131664,631,0,0,2300,0
A,1KS4,PRICHARD AIRSTRIP,38.896772,-97.113533,1164,0,0,1900,0
A,1LA5,MORROW STRIP,30.801292,-92.063167,40,0,0,1600,0
A,1MN8,SKY HARBOR RESIDENTI,44.525739,-93.327458,1111,0,0,2700,0
A,1MS2,PETERSON,32.942958,-89.929903,240,0,0,2100,0
A,1MT4,STILLWATER,48.307469,-114.380811,2995,0,0,1900,0
A,1MU2,SMITTYS LANDING,39.445019,-94.664383,800,0,0,1400,0
A,1NK7,BOONVILLE,43.467500,-75.253889,1200,18000,18000,2800,0
A,1NM0,ME-OWN,33.212017,-108.025600,7554,18000,18000,3700,0
A,1NR7,BOYD FLD,36.274094,-78.468808,336,0,0,4400,0
A,1NY3,RICHLAND AIRPARK,43.572842,-76.040475,570,0,0,2200,0
A,1OA2,MOLE,41.261222,-81.991472,855,0,0,2100,0
A,1OR5,MAC FLD,45.518911,-118.047408,2924,0,0,2200,0
A,1SC1,LAGNIAPPE STOL FLD,34.653744,-82.554981,875,0,0,1300,0
A,1SC3,STOL-IT FARM,34.552858,-83.041511,938,0,0,1500,0
A,1TA7,THOMPSON,32.615833,-95.868106,518,18000,18000,2500,0
A,1TE4,ZUEHL,29.495633,-98.158881,592,0,0,2900,0
A,1TE9,RMR RANCH,31.271750,-96.439650,420,0,0,1500,0
A,1TN0,CEDAR CREST FLD,36.246686,-86.303333,540,0,0,2600,0
A,1TN8,INTO THE WIND,35.829078,-83.777147,1000,0,0,2500,0
A,1TT8,BULVERDE,29.739111,-98.451128,1080,18000,18000,2800,0
A,1TX0,YANCEY CREEK RANCH,31.026953,-98.353053,1429,0,0,2000,0
A,1TX4,NEW GULF,29.273342,-95.886903,100,18000,18000,4300,0
A,1VA1,MICRO,36.736133,-80.445408,2964,18000,18000,5000,0
A,1VT8,MORTIMER BROWN LANDI,43.666111,-73.166111,900,18000,18000,1600,0
A,1XA4,MIKESKA,29.873714,-96.004700,161,18000,18000,1900,0
A,1XA5,FLYING ARMADILLO,30.135017,-97.142917,410,18000,18000,3800,0
A,1XA7,GLOSTER,29.733392,-96.059181,148,18000,18000,3200,0
A,1XS1,DUNHAM FLD,29.938281,-95.046483,60,0,0,2700,0
A,1XS4,RED SANDS RANCH,30.633744,-99.194606,1374,18000,18000,2900,0
A,1XS8,PINON RANCH,29.634136,-100.375825,1644,18000,18000,4500,0
A,20GA,SMALL JR/STOCKMAR,33.756556,-84.885064,1110,18000,18000,4500,0
A,20IA,HOBBES FLD,41.522267,-93.801033,850,0,0,1100,0
A,20KS,ISAACSON,39.700917,-97.721258,1533,0,0,1000,0
A,20OH,MOSQUITO STRIP,41.393744,-80.813375,939,0,0,1800,0
A,20TT,GONE WITH THE WIND,30.753881,-97.961656,1066,0,0,1300,0
A,20WA,SKYRAIDER SKYRANCH,46.849236,-122.471075,407,0,0,1100,0
A,21FA,ROCKLEDGE,28.299086,-80.720781,27,18000,18000,2000,0
A,21MO,BAKER FARM,37.587675,-91.783336,1362,0,0,2300,0
A,21MS,BLYTHE BAYOU FARMS,34.912017,-90.213564,209,0,0,3200,0
A,21MU,THE PENINSULA,36.564925,-93.509633,1015,18000,18000,2800,0
A,21ND,ROSENAU,48.582281,-100.854847,1450,0,0,2500,0
A,21TX,AMBIA FARM,33.577078,-95.656039,572,0,0,2500,0
A,22FA,HIDDEN RIVER,27.303103,-82.272592,47,18000,18000,2500,0
A,22MT,WOUNDED BUCK RANCH,48.128092,-114.169808,2905,0,0,2500,0
A,22XA,WHITE STONE RANCH,31.854306,-97.936250,1174,0,0,1900,0
A,23JY,JAMISON FLD,38.995817,-100.223439,2548,0,0,3200,0
A,23MI,DVORACEK FLD,45.244614,-85.238953,740,0,0,1200,0
A,23MO,SHILOH AIRPARK,39.470489,-93.089933,679,0,0,1300,0
A,23MS,SMITH FARMS,30.677392,-88.551247,48,0,0,2500,0
A,23MU,SHELDON MEML,38.018583,-93.693222,900,18000,18000,2400,0
A,23NK,LONG ACRE FARMS,43.112500,-77.312500,520,18000,18000,2000,0
A,24AZ,PLEASANT VALLEY,34.158097,-110.935403,5688,18000,18000,3900,0
A,24CL,BOSWELL,36.088672,-119.541628,205,18000,18000,6800,0
A,24IA,ISLEY FLD,42.515806,-92.519811,982,0,0,2600,0
A,24ID,FLYING Z RANCH,44.453611,-113.661944,6223,0,0,2100,0
A,24MO,MISTWOOD,38.132700,-92.830461,875,18000,18000,2800,0
A,25IA,VIRL B DEAL AIRFIELD,43.395097,-92.963711,1180,0,0,1500,0
A,25NV,PARKER CARSON,39.201578,-119.683442,4939,18000,18000,800,0
A,25TS,MILLER,36.091700,-102.415744,3961,18000,18000,6500,0
A,25TX,CHENNAULT AIRFIELD,30.314358,-95.327122,169,0,0,3000,0
A,25XA,HEADWATERS,30.092986,-98.701236,1974,18000,18000,4400,0
A,26CL,RANCHITA 2608,33.205278,-116.513194,4095,0,0,1700,0
A,26IN,HAVEN CENTER,41.113000,-84.903558,753,0,0,2600,0
A,26MO,SHORT FLD LANDING,39.457767,-94.247589,1073,0,0,500,0
A,26NV,DARROW FLD,39.452656,-118.866294,3965,0,0,2400,0
A,27AK,JOHNSON STRIP YENTNA,61.945400,-151.036967,187,0,0,1700,0
A,27AZ,EAGLE ROOST,33.919350,-113.167817,2206,18000,18000,3900,0
A,27FA,STANCHESTER,27.806200,-82.141364,96,0,0,400,0
A,27IA,OLDFIELD AERO,40.751453,-92.030822,750,0,0,1800,0
A,27ID,HUDDLESTON,42.582956,-114.550100,3697,0,0,1900,0
A,27KS,BELLAMY FARM,39.130186,-101.713947,3707,0,0,3000,0
A,27MD,MYLES LANDING,39.098375,-75.895217,70,18000,18000,3200,0
A,27ME,PLEASANT POND,44.133339,-69.889617,131,0,0,5000,0
A,27MS,JOLLY FLD,32.758261,-89.408708,384,0,0,2400,0
A,27TX,SANDS HILL,30.119444,-96.712222,403,0,0,1100,0
A,27WI,FOX RIVER,42.750947,-88.250375,822,0,0,2500,0
A,27XS,SPORT FLYERS,29.838125,-95.949972,180,18000,18000,4000,0
A,28AL,FOSHEE,32.433222,-86.374592,143,0,0,1500,0
A,28AR,HENLEY,35.833333,-91.433333,377,18000,18000,3100,0
A,28ID,D BAR C,45.513483,-115.440289,5629,0,0,800,0
A,28TT,LEFT WING LOW,31.995850,-97.002150,596,0,0,2000,0
A,29AK,REMINGTON FLD,64.046714,-145.435847,1080,0,0,1800,0
A,29IA,HILLTOP,40.756267,-95.623481,1120,18000,18000,3000,0
A,29KS,MCMASTER,37.761289,-97.177342,1403,0,0,4600,0
A,29KY,SOCKS FLYERS,38.883619,-84.257711,625,0,0,1800,0
A,29OR,SUNRISE VALLEY RANCH,44.012486,-120.280458,4469,18000,18000,1900,0
A,2AR1,ETNA,35.369847,-93.843061,536,18000,18000,2100,0
A,2AR4,MCCRORY/MORTON,35.228417,-91.093167,222,18000,18000,2400,0
A,2AR5,ASHMORE,36.383056,-94.293889,1362,18000,18000,1100,0
A,2CA4,BLACKINTON,33.258925,-117.092253,1156,18000,18000,2200,0
A,2CL1,BROWNSVILLE,39.455222,-121.291639,2120,18000,18000,2300,0
A,2CN4,WONDERFUL PISTACHIOS,35.666389,-119.896389,617,18000,18000,5000,0
A,2FA1,SQUILLACOTE,29.251264,-81.200533,40,0,0,1500,0
A,2FA3,LONG BRANCH FARMS,30.812739,-86.637361,185,0,0,2300,0
A,2FD6,TULLY RV AIRPARK,28.889731,-80.867267,15,0,0,2800,0
A,2GA0,KENNEDY INTRANATL,33.526786,-83.638794,695,0,0,3800,0
A,2GA2,SWAIDS FLD,32.392614,-81.277803,85,0,0,3700,0
A,2GA7,AUBREYS AIRPARK,32.498194,-81.622444,186,0,0,3100,0
A,2IA7,JUNGMANNS LANDING,41.568472,-93.980972,914,0,0,1300,0
